entry,at,order
"""Aiden @ 9E_m9T7j79"" shows a 5♦, 5♥.",2020-08-19T03:13:58.287Z,159780683829584
"""Katelyn @ n8SGnipovE"" collected 2040 from pot with Straight, K High (hand: Q♥, 10♥)",2020-08-19T03:13:58.287Z,159780683829583
"Uncalled bet of 220 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T03:13:58.287Z,159780683829577
"""Aiden @ 9E_m9T7j79"" calls 327 and go all in",2020-08-19T03:13:57.374Z,159780683737584
"""Katelyn @ n8SGnipovE"" bets 547",2020-08-19T03:13:55.489Z,159780683549235
"river: K♠, J♣, 8♣, 9♠ [K♣]",2020-08-19T03:13:45.084Z,159780682508824
"""Katelyn @ n8SGnipovE"" calls 506",2020-08-19T03:13:44.178Z,159780682418078
"""Aiden @ 9E_m9T7j79"" raises to 506",2020-08-19T03:13:42.112Z,159780682211499
"""Katelyn @ n8SGnipovE"" bets 253",2020-08-19T03:13:23.958Z,159780680396400
"turn: K♠, J♣, 8♣ [9♠]",2020-08-19T03:13:12.623Z,159780679262703
"""Katelyn @ n8SGnipovE"" calls 100",2020-08-19T03:13:11.710Z,159780679171318
"""Aiden @ 9E_m9T7j79"" bets 100",2020-08-19T03:13:03.344Z,159780678334694
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T03:12:58.482Z,159780677848418
"flop:  [K♠, J♣, 8♣]",2020-08-19T03:12:53.279Z,159780677328088
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:12:52.270Z,159780677227191
"""Katelyn @ n8SGnipovE"" calls 75",2020-08-19T03:12:51.342Z,159780677134396
"""Aiden @ 9E_m9T7j79"" raises to 75",2020-08-19T03:12:48.967Z,159780676896900
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-19T03:12:37.713Z,159780675771551
"""Katelyn @ n8SGnipovE"" posts a small blind of 8",2020-08-19T03:12:37.713Z,159780675771550
"Your hand is 5♦, 5♥",2020-08-19T03:12:37.713Z,159780675771548
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1728) | #9 ""Khinito @ AftJNm6axT"" (264) | #10 ""Aiden @ 9E_m9T7j79"" (1008)",2020-08-19T03:12:37.713Z,159780675771541
"-- starting hand #71  (Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-08-19T03:12:37.713Z,159780675771535
"Undealt cards:  [8♥, 6♦, 3♣, 5♦, 7♦]",2020-08-19T03:12:36.162Z,159780675616395
"""Khinito @ AftJNm6axT"" shows a 4♦, A♠.",2020-08-19T03:12:33.497Z,159780675349908
"-- ending hand #70 --",2020-08-19T03:12:30.196Z,159780675019805
"""Katelyn @ n8SGnipovE"" collected 16 from pot",2020-08-19T03:12:30.196Z,159780675019804
"Uncalled bet of 16 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T03:12:30.196Z,159780675019798
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T03:12:29.188Z,159780674919070
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:12:26.045Z,159780674604682
"""Katelyn @ n8SGnipovE"" posts a big blind of 24",2020-08-19T03:12:24.736Z,159780674473951
"""Aiden @ 9E_m9T7j79"" posts a small blind of 8",2020-08-19T03:12:24.736Z,159780674473950
"Your hand is 6♠, 2♠",2020-08-19T03:12:24.736Z,159780674473948
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1720) | #9 ""Khinito @ AftJNm6axT"" (264) | #10 ""Aiden @ 9E_m9T7j79"" (1016)",2020-08-19T03:12:24.736Z,159780674473941
"-- starting hand #70  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-19T03:12:24.736Z,159780674473936
"-- ending hand #69 --",2020-08-19T03:12:18.210Z,159780673821327
"""Aiden @ 9E_m9T7j79"" collected 56 from pot with Pair, Q's (hand: 3♠, K♥)",2020-08-19T03:12:18.210Z,159780673821322
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T03:12:17.305Z,159780673730713
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T03:12:15.733Z,159780673573493
"river: Q♥, 8♠, Q♣, 4♦ [6♦]",2020-08-19T03:12:14.464Z,159780673446793
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T03:12:13.555Z,159780673355715
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T03:12:11.561Z,159780673156322
"turn: Q♥, 8♠, Q♣ [4♦]",2020-08-19T03:12:08.433Z,159780672843568
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T03:12:07.522Z,159780672752510
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T03:12:05.482Z,159780672548521
"flop:  [Q♥, 8♠, Q♣]",2020-08-19T03:11:59.206Z,159780671920894
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T03:11:58.297Z,159780671830001
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:11:56.409Z,159780671641200
"""Katelyn @ n8SGnipovE"" calls 24",2020-08-19T03:11:55.488Z,159780671548983
"""Aiden @ 9E_m9T7j79"" posts a big blind of 24",2020-08-19T03:11:52.245Z,159780671224863
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-19T03:11:52.245Z,159780671224860
"Your hand is 3♠, K♥",2020-08-19T03:11:52.245Z,159780671224858
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1744) | #9 ""Khinito @ AftJNm6axT"" (272) | #10 ""Aiden @ 9E_m9T7j79"" (984)",2020-08-19T03:11:52.245Z,159780671224852
"-- starting hand #69  (Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-08-19T03:11:52.245Z,159780671224846
"Undealt cards: 8♥, Q♠, A♣, 6♠ [K♠]",2020-08-19T03:11:50.950Z,159780671095433
"-- ending hand #68 --",2020-08-19T03:11:45.708Z,159780670571077
"""Khinito @ AftJNm6axT"" collected 192 from pot",2020-08-19T03:11:45.708Z,159780670571075
"Uncalled bet of 80 returned to ""Khinito @ AftJNm6axT""",2020-08-19T03:11:45.708Z,159780670571071
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T03:11:44.700Z,159780670470159
"""Khinito @ AftJNm6axT"" bets 80 and go all in",2020-08-19T03:11:37.192Z,159780669719385
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T03:11:34.962Z,159780669498182
"turn: 8♥, Q♠, A♣ [6♠]",2020-08-19T03:11:32.595Z,159780669259774
"""Katelyn @ n8SGnipovE"" calls 72",2020-08-19T03:11:31.686Z,159780669168909
"""Khinito @ AftJNm6axT"" raises to 72",2020-08-19T03:11:29.870Z,159780668987222
"""Katelyn @ n8SGnipovE"" bets 36",2020-08-19T03:11:25.208Z,159780668520991
"flop:  [8♥, Q♠, A♣]",2020-08-19T03:11:16.501Z,159780667650380
"""Khinito @ AftJNm6axT"" checks",2020-08-19T03:11:15.590Z,159780667559203
"""Katelyn @ n8SGnipovE"" calls 24",2020-08-19T03:11:13.950Z,159780667395722
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T03:11:12.544Z,159780667254599
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-19T03:11:08.186Z,159780666818846
"""Katelyn @ n8SGnipovE"" posts a small blind of 8",2020-08-19T03:11:08.186Z,159780666818845
"Your hand is 2♦, K♣",2020-08-19T03:11:08.186Z,159780666818843
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1840) | #9 ""Khinito @ AftJNm6axT"" (176) | #10 ""Aiden @ 9E_m9T7j79"" (984)",2020-08-19T03:11:08.186Z,159780666818836
"-- starting hand #68  (Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-08-19T03:11:08.186Z,159780666818830
"-- ending hand #67 --",2020-08-19T03:11:01.633Z,159780666163657
"""Katelyn @ n8SGnipovE"" collected 16 from pot",2020-08-19T03:11:01.633Z,159780666163653
"Uncalled bet of 16 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T03:11:01.633Z,159780666163649
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T03:11:00.627Z,159780666062898
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:10:58.533Z,159780665853513
"""Katelyn @ n8SGnipovE"" posts a big blind of 24",2020-08-19T03:10:57.474Z,159780665747675
"""Aiden @ 9E_m9T7j79"" posts a small blind of 8",2020-08-19T03:10:57.474Z,159780665747674
"Your hand is 5♣, 10♣",2020-08-19T03:10:57.474Z,159780665747672
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1832) | #9 ""Khinito @ AftJNm6axT"" (176) | #10 ""Aiden @ 9E_m9T7j79"" (992)",2020-08-19T03:10:57.474Z,159780665747666
"-- starting hand #67  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-19T03:10:57.474Z,159780665747661
"-- ending hand #66 --",2020-08-19T03:10:50.952Z,159780665095491
"""Katelyn @ n8SGnipovE"" collected 72 from pot",2020-08-19T03:10:50.952Z,159780665095490
"Uncalled bet of 60 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T03:10:50.952Z,159780665095483
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T03:10:49.944Z,159780664994561
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:10:48.803Z,159780664880506
"""Katelyn @ n8SGnipovE"" bets 60",2020-08-19T03:10:46.580Z,159780664658229
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T03:10:43.523Z,159780664352523
"""Khinito @ AftJNm6axT"" checks",2020-08-19T03:10:42.571Z,159780664257400
"flop:  [10♥, 3♣, 8♣]",2020-08-19T03:10:38.753Z,159780663875504
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T03:10:37.848Z,159780663784964
"""Khinito @ AftJNm6axT"" calls 24",2020-08-19T03:10:36.906Z,159780663690809
"""Katelyn @ n8SGnipovE"" calls 24",2020-08-19T03:10:35.190Z,159780663519183
"""Aiden @ 9E_m9T7j79"" posts a big blind of 24",2020-08-19T03:10:32.091Z,159780663209434
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-19T03:10:32.091Z,159780663209425
"Your hand is 7♠, 3♦",2020-08-19T03:10:32.091Z,159780663209423
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1784) | #9 ""Khinito @ AftJNm6axT"" (200) | #10 ""Aiden @ 9E_m9T7j79"" (1016)",2020-08-19T03:10:32.091Z,159780663209417
"-- starting hand #66  (Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-08-19T03:10:32.091Z,159780663209412
"-- ending hand #65 --",2020-08-19T03:10:25.578Z,159780662558060
"""Katelyn @ n8SGnipovE"" collected 480 from pot",2020-08-19T03:10:25.578Z,159780662558058
"Uncalled bet of 74 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T03:10:25.578Z,159780662558053
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:10:24.554Z,159780662455726
"""Katelyn @ n8SGnipovE"" bets 74",2020-08-19T03:10:22.581Z,159780662258343
"turn: 5♥, 6♣, 4♦ [K♠]",2020-08-19T03:10:14.065Z,159780661406800
"""Katelyn @ n8SGnipovE"" calls 168",2020-08-19T03:10:13.135Z,159780661314206
"""Khinito @ AftJNm6axT"" raises to 168",2020-08-19T03:10:10.750Z,159780661076072
"""Katelyn @ n8SGnipovE"" bets 72",2020-08-19T03:10:04.880Z,159780660488276
"flop:  [5♥, 6♣, 4♦]",2020-08-19T03:09:58.019Z,159780659802170
"""Khinito @ AftJNm6axT"" calls 72",2020-08-19T03:09:57.112Z,159780659711596
"""Katelyn @ n8SGnipovE"" raises to 72",2020-08-19T03:09:55.413Z,159780659541569
"""Khinito @ AftJNm6axT"" raises to 48",2020-08-19T03:09:51.054Z,159780659105562
"""Katelyn @ n8SGnipovE"" calls 24",2020-08-19T03:09:46.623Z,159780658662479
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T03:09:44.441Z,159780658444510
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-19T03:09:42.459Z,159780658246251
"""Katelyn @ n8SGnipovE"" posts a small blind of 8",2020-08-19T03:09:42.459Z,159780658246249
"Your hand is 10♦, 7♣",2020-08-19T03:09:42.459Z,159780658246248
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1544) | #9 ""Khinito @ AftJNm6axT"" (440) | #10 ""Aiden @ 9E_m9T7j79"" (1016)",2020-08-19T03:09:42.459Z,159780658246241
"-- starting hand #65  (Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-08-19T03:09:42.459Z,159780658246235
"-- ending hand #64 --",2020-08-19T03:09:35.947Z,159780657594943
"""Katelyn @ n8SGnipovE"" collected 16 from pot",2020-08-19T03:09:35.947Z,159780657594941
"Uncalled bet of 16 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T03:09:35.947Z,159780657594936
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T03:09:34.941Z,159780657494322
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:09:33.877Z,159780657387851
"""Katelyn @ n8SGnipovE"" posts a big blind of 24",2020-08-19T03:09:30.890Z,159780657089312
"""Aiden @ 9E_m9T7j79"" posts a small blind of 8",2020-08-19T03:09:30.890Z,159780657089311
"Your hand is 7♦, 3♣",2020-08-19T03:09:30.890Z,159780657089309
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1536) | #9 ""Khinito @ AftJNm6axT"" (440) | #10 ""Aiden @ 9E_m9T7j79"" (1024)",2020-08-19T03:09:30.890Z,159780657089303
"-- starting hand #64  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-19T03:09:30.890Z,159780657089298
"Undealt cards: 4♦, 2♦, 4♥ [6♣, A♣]",2020-08-19T03:09:27.270Z,159780656727240
"-- ending hand #63 --",2020-08-19T03:09:24.351Z,159780656435388
"""Aiden @ 9E_m9T7j79"" collected 48 from pot",2020-08-19T03:09:24.351Z,159780656435386
"Uncalled bet of 48 returned to ""Aiden @ 9E_m9T7j79""",2020-08-19T03:09:24.351Z,159780656435381
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:09:23.347Z,159780656335019
"""Aiden @ 9E_m9T7j79"" bets 48",2020-08-19T03:09:21.733Z,159780656173575
"""Khinito @ AftJNm6axT"" checks",2020-08-19T03:09:17.907Z,159780655790974
"flop:  [4♦, 2♦, 4♥]",2020-08-19T03:09:14.832Z,159780655483379
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T03:09:13.919Z,159780655392056
"""Khinito @ AftJNm6axT"" calls 24",2020-08-19T03:09:12.050Z,159780655205807
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T03:09:09.445Z,159780654944681
"""Aiden @ 9E_m9T7j79"" posts a big blind of 24",2020-08-19T03:09:06.282Z,159780654628528
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-19T03:09:06.282Z,159780654628525
"Your hand is Q♥, K♠",2020-08-19T03:09:06.282Z,159780654628523
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1536) | #9 ""Khinito @ AftJNm6axT"" (464) | #10 ""Aiden @ 9E_m9T7j79"" (1000)",2020-08-19T03:09:06.282Z,159780654628517
"-- starting hand #63  (Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-08-19T03:09:06.282Z,159780654628510
"""Khinito @ AftJNm6axT"" shows a 6♣, J♣.",2020-08-19T03:09:01.860Z,159780654186294
"Undealt cards: K♠, 5♥, 8♠ [3♦, J♠]",2020-08-19T03:08:59.181Z,159780653918316
"""Katelyn @ n8SGnipovE"" shows a A♣, A♥.",2020-08-19T03:08:59.011Z,159780653901419
"-- ending hand #62 --",2020-08-19T03:08:57.745Z,159780653774672
"""Katelyn @ n8SGnipovE"" collected 72 from pot",2020-08-19T03:08:57.745Z,159780653774670
"Uncalled bet of 48 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T03:08:57.745Z,159780653774666
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T03:08:56.737Z,159780653673880
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:08:52.230Z,159780653223172
"""Katelyn @ n8SGnipovE"" bets 48",2020-08-19T03:08:51.309Z,159780653131195
"flop:  [K♠, 5♥, 8♠]",2020-08-19T03:08:43.776Z,159780652377889
"""Khinito @ AftJNm6axT"" checks",2020-08-19T03:08:42.865Z,159780652286691
"""Katelyn @ n8SGnipovE"" calls 24",2020-08-19T03:08:41.821Z,159780652182400
"""Aiden @ 9E_m9T7j79"" calls 24",2020-08-19T03:08:40.130Z,159780652013179
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-19T03:08:37.584Z,159780651758625
"""Katelyn @ n8SGnipovE"" posts a small blind of 8",2020-08-19T03:08:37.584Z,159780651758623
"Your hand is A♦, 2♠",2020-08-19T03:08:37.584Z,159780651758616
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1488) | #9 ""Khinito @ AftJNm6axT"" (488) | #10 ""Aiden @ 9E_m9T7j79"" (1024)",2020-08-19T03:08:37.584Z,159780651758605
"-- starting hand #62  (Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-08-19T03:08:37.584Z,159780651758599
"Undealt cards: Q♠, 4♥, 8♣ [4♠, J♣]",2020-08-19T03:08:32.641Z,159780651265168
"-- ending hand #61 --",2020-08-19T03:08:31.063Z,159780651106611
"""Katelyn @ n8SGnipovE"" collected 96 from pot",2020-08-19T03:08:31.063Z,159780651106610
"Uncalled bet of 62 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T03:08:31.063Z,159780651106605
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T03:08:30.058Z,159780651006001
"""Katelyn @ n8SGnipovE"" raises to 86",2020-08-19T03:08:27.890Z,159780650789181
"""Aiden @ 9E_m9T7j79"" bets 24",2020-08-19T03:08:21.503Z,159780650150504
"flop:  [Q♠, 4♥, 8♣]",2020-08-19T03:08:16.966Z,159780649696822
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T03:08:16.057Z,159780649606015
"""Aiden @ 9E_m9T7j79"" calls 24",2020-08-19T03:08:14.763Z,159780649476502
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:08:12.798Z,159780649280057
"""Katelyn @ n8SGnipovE"" posts a big blind of 24",2020-08-19T03:08:11.124Z,159780649112746
"""Aiden @ 9E_m9T7j79"" posts a small blind of 8",2020-08-19T03:08:11.124Z,159780649112744
"Your hand is A♥, 2♠",2020-08-19T03:08:11.124Z,159780649112739
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1440) | #9 ""Khinito @ AftJNm6axT"" (488) | #10 ""Aiden @ 9E_m9T7j79"" (1072)",2020-08-19T03:08:11.124Z,159780649112733
"-- starting hand #61  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-19T03:08:11.124Z,159780649112725
"Undealt cards: 2♥, 2♠, K♣ [7♥, 10♦]",2020-08-19T03:08:06.187Z,159780648619072
"-- ending hand #60 --",2020-08-19T03:08:04.620Z,159780648462184
"""Katelyn @ n8SGnipovE"" collected 56 from pot",2020-08-19T03:08:04.620Z,159780648462183
"Uncalled bet of 84 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T03:08:04.620Z,159780648462179
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T03:08:03.610Z,159780648361223
"""Katelyn @ n8SGnipovE"" bets 84",2020-08-19T03:08:02.067Z,159780648206918
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T03:07:57.198Z,159780647720076
"flop:  [2♥, 2♠, K♣]",2020-08-19T03:07:51.432Z,159780647143383
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T03:07:50.526Z,159780647052780
"""Khinito @ AftJNm6axT"" folds",2020-08-19T03:07:48.755Z,159780646875695
"""Katelyn @ n8SGnipovE"" calls 24",2020-08-19T03:07:47.832Z,159780646783385
"""Aiden @ 9E_m9T7j79"" posts a big blind of 24",2020-08-19T03:07:44.812Z,159780646481523
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-19T03:07:44.812Z,159780646481522
"Your hand is 8♥, 5♦",2020-08-19T03:07:44.812Z,159780646481520
"Player stacks: #7 ""Katelyn @ n8SGnipovE"" (1408) | #9 ""Khinito @ AftJNm6axT"" (496) | #10 ""Aiden @ 9E_m9T7j79"" (1096)",2020-08-19T03:07:44.812Z,159780646481515
"-- starting hand #60  (Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-08-19T03:07:44.812Z,159780646481513
"The game's small blind was changed from 12 to 24.",2020-08-19T03:07:44.812Z,159780646481512
"The game's big blind was changed from 4 to 8.",2020-08-19T03:07:44.812Z,159780646481505
"Undealt cards: A♥, K♥, 9♣ [6♥, 9♥]",2020-08-19T03:07:40.620Z,159780646062182
"-- ending hand #59 --",2020-08-19T03:07:38.297Z,159780645829864
"""Aiden @ 9E_m9T7j79"" collected 28 from pot",2020-08-19T03:07:38.297Z,159780645829863
"Uncalled bet of 28 returned to ""Aiden @ 9E_m9T7j79""",2020-08-19T03:07:38.297Z,159780645829858
