entry,at,order
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:21:11.290Z,160108687129100
"""Katelyn @ n8SGnipovE"" posts a big blind of 24",2020-09-26T02:21:07.356Z,160108686735707
"""Tristan @ 5N06FS8FIV"" posts a small blind of 8",2020-09-26T02:21:07.356Z,160108686735706
"Your hand is 9♣, 8♠",2020-09-26T02:21:07.356Z,160108686735704
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (334) | #5 ""Katelyn @ n8SGnipovE"" (952) | #6 ""Aiden @ 9E_m9T7j79"" (665) | #7 ""Speedy @ Wx7WWwDMS7"" (449)",2020-09-26T02:21:07.356Z,160108686735701
"-- starting hand #72  (No Limit Texas Hold'em) (dealer: ""Speedy @ Wx7WWwDMS7"") --",2020-09-26T02:21:07.356Z,160108686735700
"Undealt cards: A♣, 5♦, J♠, 10♥ [3♠]",2020-09-26T02:21:03.864Z,160108686386500
"-- ending hand #71 --",2020-09-26T02:21:01.446Z,160108686144702
"""Speedy @ Wx7WWwDMS7"" collected 192 from pot",2020-09-26T02:21:01.446Z,160108686144701
"Uncalled bet of 192 returned to ""Speedy @ Wx7WWwDMS7""",2020-09-26T02:21:01.446Z,160108686144700
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:21:00.639Z,160108686064000
"""Speedy @ Wx7WWwDMS7"" bets 192",2020-09-26T02:20:54.353Z,160108685435400
"turn: A♣, 5♦, J♠ [10♥]",2020-09-26T02:20:45.224Z,160108684522600
"""Aiden @ 9E_m9T7j79"" calls 48",2020-09-26T02:20:44.418Z,160108684441900
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T02:20:37.194Z,160108683719500
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:20:35.245Z,160108683524700
"""Speedy @ Wx7WWwDMS7"" bets 48",2020-09-26T02:20:33.652Z,160108683365300
"flop:  [A♣, 5♦, J♠]",2020-09-26T02:20:25.586Z,160108682558800
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:20:24.773Z,160108682477400
"""Speedy @ Wx7WWwDMS7"" calls 24",2020-09-26T02:20:19.192Z,160108681919300
"""Aiden @ 9E_m9T7j79"" calls 24",2020-09-26T02:20:18.095Z,160108681809600
"""Katelyn @ n8SGnipovE"" calls 24",2020-09-26T02:20:14.768Z,160108681476900
"""Tristan @ 5N06FS8FIV"" posts a big blind of 24",2020-09-26T02:20:12.218Z,160108681221907
"""Speedy @ Wx7WWwDMS7"" posts a small blind of 8",2020-09-26T02:20:12.218Z,160108681221906
"Your hand is K♣, 5♣",2020-09-26T02:20:12.218Z,160108681221904
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (358) | #5 ""Katelyn @ n8SGnipovE"" (976) | #6 ""Aiden @ 9E_m9T7j79"" (737) | #7 ""Speedy @ Wx7WWwDMS7"" (329)",2020-09-26T02:20:12.218Z,160108681221901
"-- starting hand #71  (No Limit Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-09-26T02:20:12.218Z,160108681221900
"""Speedy @ Wx7WWwDMS7"" shows a K♣, 7♠.",2020-09-26T02:20:08.143Z,160108680814300
"-- ending hand #70 --",2020-09-26T02:20:05.589Z,160108680559002
"""Speedy @ Wx7WWwDMS7"" collected 16 from pot",2020-09-26T02:20:05.589Z,160108680559001
"Uncalled bet of 16 returned to ""Speedy @ Wx7WWwDMS7""",2020-09-26T02:20:05.589Z,160108680559000
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:20:04.782Z,160108680478200
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T02:20:01.884Z,160108680188500
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:20:01.015Z,160108680101600
"""Speedy @ Wx7WWwDMS7"" posts a big blind of 24",2020-09-26T02:19:57.246Z,160108679724907
"""Aiden @ 9E_m9T7j79"" posts a small blind of 8",2020-09-26T02:19:57.246Z,160108679724906
"Your hand is 5♣, 4♥",2020-09-26T02:19:57.246Z,160108679724904
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (358) | #5 ""Katelyn @ n8SGnipovE"" (976) | #6 ""Aiden @ 9E_m9T7j79"" (745) | #7 ""Speedy @ Wx7WWwDMS7"" (321)",2020-09-26T02:19:57.246Z,160108679724901
"-- starting hand #70  (No Limit Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-09-26T02:19:57.246Z,160108679724900
"Undealt cards: 10♦, 3♥, Q♥ [7♦, 4♦]",2020-09-26T02:19:54.010Z,160108679401100
"""Katelyn @ n8SGnipovE"" shows a Q♠, A♦.",2020-09-26T02:19:53.086Z,160108679308700
"""Tristan @ 5N06FS8FIV"" shows a 7♥, 7♣.",2020-09-26T02:19:52.097Z,160108679209700
"-- ending hand #69 --",2020-09-26T02:19:49.939Z,160108678994002
"""Katelyn @ n8SGnipovE"" collected 96 from pot",2020-09-26T02:19:49.939Z,160108678994001
"Uncalled bet of 80 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T02:19:49.939Z,160108678994000
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:19:49.133Z,160108678913400
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:19:48.298Z,160108678829800
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:19:46.532Z,160108678653300
"""Katelyn @ n8SGnipovE"" bets 80",2020-09-26T02:19:44.000Z,160108678400100
"flop:  [10♦, 3♥, Q♥]",2020-09-26T02:19:36.215Z,160108677621600
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T02:19:35.407Z,160108677540800
"""Katelyn @ n8SGnipovE"" calls 24",2020-09-26T02:19:33.728Z,160108677372800
"""Tristan @ 5N06FS8FIV"" calls 24",2020-09-26T02:19:32.236Z,160108677223700
"""Speedy @ Wx7WWwDMS7"" calls 24",2020-09-26T02:19:31.412Z,160108677141300
"""Aiden @ 9E_m9T7j79"" posts a big blind of 24",2020-09-26T02:19:26.537Z,160108676653809
"""Katelyn @ n8SGnipovE"" posts a small blind of 8",2020-09-26T02:19:26.537Z,160108676653808
"Your hand is 6♠, 9♣",2020-09-26T02:19:26.537Z,160108676653806
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (382) | #5 ""Katelyn @ n8SGnipovE"" (904) | #6 ""Aiden @ 9E_m9T7j79"" (769) | #7 ""Speedy @ Wx7WWwDMS7"" (345)",2020-09-26T02:19:26.537Z,160108676653803
"-- starting hand #69  (No Limit Texas Hold'em) (dealer: ""Tristan @ 5N06FS8FIV"") --",2020-09-26T02:19:26.537Z,160108676653802
"The game's small blind was changed from 12 to 24.",2020-09-26T02:19:26.537Z,160108676653801
"The game's big blind was changed from 4 to 8.",2020-09-26T02:19:26.537Z,160108676653800
"""Katelyn @ n8SGnipovE"" shows a 9♣, J♣.",2020-09-26T02:19:25.130Z,160108676513000
"-- ending hand #68 --",2020-09-26T02:19:22.917Z,160108676291802
"""Katelyn @ n8SGnipovE"" collected 404 from pot",2020-09-26T02:19:22.917Z,160108676291801
